id,username,timestamp,gps_lat_increment,gps_long_increment,gps_alt_increment,gps_speed,gps_bearing,gps_accuracy,activity_id,activity
5385403,11,1570541198.042,0.000219106190279206,0.000205993233706181,104.758749130057,1.46961200237274,171.650833129883,4.0,-497,Walking
5386244,11,1570541206.01,0.000171946514008425,3.79578834852623e-06,0.445477826721657,1.71990740299225,195.99250793457,4.0,-497,Walking
5387299,11,1570541216.003,0.000290347295710092,0.000186110977944409,3.08673022254378,0.0,0.0,57.1069984436035,-497,Walking
5387593,11,1570541218.785,0.000279191987601735,2.52839361678525e-05,3.53497549381555,1.3774186372757,273.244354248047,3.0,-497,Walking
5388356,11,1570541226.014,1.4004334865092e-05,0.000165957317900478,0.425448806902338,0.958890378475189,222.662780761719,3.0,-497,Walking
5389411,11,1570541236.004,0.000280796322471133,0.000263626618268731,103.439577225161,0.0,0.0,20.7399997711182,-497,Walking
5389739,11,1570541239.106,0.000118667771857872,0.000103910092271065,103.000969161434,1.4586136341095,181.845825195312,3.0,-497,Walking
5390468,11,1570541246.013,0.000174343105300068,1.98402989735058e-05,0.396778182267795,1.45736336708069,173.592269897461,3.0,-497,Walking
5391523,11,1570541256.004,0.000257024666552752,0.000129569793296369,1.09580596907556,0.0,0.0,50.0200004577637,-497,Walking
5391851,11,1570541259.106,0.000120761077866405,0.000125690787223576,1.4031395921487,1.42412674427032,180.642486572266,3.0,-497,Walking
5392580,11,1570541266.007,0.000122460329826879,6.0735649478616e-05,0.240378608075318,1.43240642547607,215.885482788086,3.0,-497,Walking
5393637,11,1570541276.015,2.45007480401682e-05,0.00032535513774512,5.35648179977598,0.0,0.0,24.3509998321533,-497,Walking
5396531,11,1570702003.213,1.71242315119002e-05,5.87951429142919e-05,82.7997945988955,0.992779672145844,302.414398193359,128.0,-491,Inactive
5399358,11,1570702029.994,0.000355727680613427,0.000361381175743247,52.5018918001668,0.0,0.0,48.0,-491,Inactive
10737186,11,1571306807.461,0.000236825022639664,0.00214532269057877,17.1329963106257,3.26332211494446,252.828155517578,250.0,-487,Inactive
18465443,11,1574106872.727,0.00243940000000009,0.00283699999999953,62.3999977111816,0.0,0.0,21.0319995880127,-485,Walking
18467699,11,1574106894.352,0.000215694677208944,2.4740263310008e-05,0.573837108342914,1.91039276123047,95.0206680297852,48.0,-485,Walking
18468268,11,1574106899.733,0.000134539799034883,0.000191501599553945,13.0930553733947,0.0,0.0,16.0,-485,Walking
18469668,11,1574106913.004,0.00033215487817273,0.000121638663756585,8.91921597623343,0.0,0.0,19.1490001678467,-485,Walking
18469819,11,1574106914.424,0.000143047770002624,5.9002426056054e-08,5.23977107516656,1.08805465698242,105.367637634277,16.0,-485,Walking
18470725,11,1574106923.0,0.000101656409995599,3.39525271790819e-05,0.588838945932835,0.104342974722385,50.768627166748,6.0,-485,Walking
18472098,11,1574106936.006,0.000267091360008465,4.71935247521316e-05,3.25093060335482,0.0,0.0,19.7759990692139,-485,Walking
21102667,11,1575989077.047,7.69999999974402e-05,0.000261899999999926,0.0999984741210938,0.0,0.0,31.8880004882812,16,Active
21107021,11,1575989118.315,0.000138200000002087,4.44999999995588e-05,97.1999969482422,0.0,0.0,98.4000015258789,16,Active
21111358,11,1575989159.427,0.00032390000000504,6.4500000000578e-05,97.1999969482422,0.0,0.0,26.5480003356934,16,Active
21113473,11,1575989179.456,9.04999999988831e-05,1.71000000008803e-05,0.0999984741210938,0.0,0.0,36.8089981079102,16,Active
21115580,11,1575989199.425,0.000258599999995113,4.50000000000728e-05,97.2999954223633,0.0,0.0,24.8999996185303,16,Active
21117809,11,1575989220.54,0.000199999999999534,3.04999999993782e-05,97.2999954223633,0.0,0.0,54.1360015869141,16,Active
21119919,11,1575989240.53,0.00030569999999841,5.41999999992271e-05,0.0999984741210938,0.0,0.0,17.9139995574951,16,Active
21122035,11,1575989261.323,0.000505699999997944,8.46999999986053e-05,97.1999969482422,0.0,0.0,42.5,16,Active
21126389,11,1575989302.583,0.000483199999997908,7.36999999997323e-05,97.4000015258789,0.0,0.0,19.2830009460449,16,Active
21128507,11,1575989322.652,0.00022899999999737,3.680000000017e-05,0.200004577636719,0.0,0.0,32.8219985961914,16,Active
21134957,11,1575989383.783,0.000345700000004001,5.90999999996455e-05,0.0,0.0,0.0,24.8999996185303,16,Active
21137069,11,1575989403.794,0.000504200000001731,8.56999999996333e-05,97.1999969482422,0.0,0.0,30.0,16,Active
21143515,11,1575989464.908,0.000440399999995122,6.98999999997341e-05,97.1999969482422,0.0,0.0,20.5909996032715,16,Active
21145629,11,1575989484.945,0.000440399999995122,6.98999999997341e-05,0.0,0.0,0.0,26.3999996185303,16,Active
21154334,11,1575989567.446,0.000504200000001731,8.56999999996333e-05,0.0,0.0,0.0,20.3999996185303,16,Active
21156453,11,1575989587.526,0.000504200000001731,8.56999999996333e-05,0.0,0.0,0.0,24.8999996185303,16,Active
21158569,11,1575989607.572,0.000156300000000442,3.10999999992845e-05,0.0,0.0,0.0,34.951000213623,16,Active
21160793,11,1575989628.634,0.000347900000001289,5.46000000003488e-05,0.0,0.0,0.0,24.8999996185303,16,Active
21192905,11,1575989648.647,0.000504200000001731,8.56999999996333e-05,0.0,0.0,0.0,34.4000015258789,16,Active
21197244,11,1575989689.74,0.000229199999999707,4.06999999995605e-05,0.0,0.0,0.0,22.4349994659424,16,Active
21201471,11,1575989729.805,0.000118300000004012,1.27000000009758e-05,0.0,0.0,0.0,20.3999996185303,16,Active
21210111,11,1575989811.695,0.00108789999999459,0.000242999999999327,97.1999969482422,0.0,0.0,1399.9990234375,16,Active
21214233,11,1575989850.769,0.00108789999999459,0.000242999999999327,97.1999969482422,0.0,0.0,20.0,16,Active
21216448,11,1575989871.761,0.00108789999999459,0.000242999999999327,97.1999969482422,0.0,0.0,1399.9990234375,16,Active
21218571,11,1575989891.869,0.00159209999999632,0.00032869999999896,0.0,0.0,0.0,56.0999984741211,16,Active
21220822,11,1575989912.816,0.000504200000001731,8.56999999996333e-05,97.1999969482422,0.0,0.0,26.3999996185303,16,Active
21231402,11,1575990013.04,9.34000000043511e-05,2.22999999994755e-05,0.0,0.0,0.0,25.4109992980957,16,Active
21235739,11,1575990054.125,9.34000000043511e-05,2.22999999994755e-05,0.0,0.0,0.0,34.4000015258789,16,Active
21237851,11,1575990074.133,0.000504200000001731,8.56999999996333e-05,97.1999969482422,0.0,0.0,30.0,16,Active
21239970,11,1575990094.203,0.000504200000001731,8.56999999996333e-05,97.1999969482422,0.0,0.0,20.1000003814697,16,Active
21242086,11,1575990114.26,0.000504200000001731,8.56999999996333e-05,97.1999969482422,0.0,0.0,28.1000003814697,16,Active
21244198,11,1575990134.268,0.000217899999995552,3.34999999989094e-05,97.5,0.0,0.0,38.3940010070801,16,Active
21245877,11,1575990150.093,0.000286300000006179,5.22000000007239e-05,0.300003051757812,0.0,0.0,30.0,16,Active
21250546,11,1575990194.338,0.000504200000001731,8.56999999996333e-05,0.0,0.0,0.0,24.8999996185303,16,Active
21889664,11,1575990216.062,0.000211799999995321,3.23999999984892e-05,0.300003051757812,0.0,0.0,37.8849983215332,16,Active
21891762,11,1575990235.931,5.38836950454424e-05,5.06227021190853e-07,32.1257540097537,2.40546751022339,303.688293457031,350.0,16,Active
21895726,11,1575990276.416,0.000504200000001731,8.56999999996333e-05,97.1999969482422,0.0,0.0,32.0999984741211,16,Active
21896937,11,1575990296.492,0.000504200000001731,8.56999999996333e-05,0.0,0.0,0.0,32.0999984741211,16,Active
21898136,11,1575990316.552,0.00015030000000138,2.3499999999288e-05,0.0,0.0,0.0,31.117000579834,16,Active
21901791,11,1575990377.653,0.000990299999998001,0.00236109999999989,97.1999969482422,0.0,0.0,1000.0,16,Active
21902909,11,1575990396.372,0.000647300000004236,0.00230960000000024,97.5,0.0,0.0,30.0,16,Active
21903843,11,1575990411.586,0.000493299999995145,7.4999999998937e-05,97.5,0.0,0.0,48.9000015258789,16,Active
21907917,11,1575990479.869,0.000404899999999486,5.81999999997862e-05,97.1999969482422,0.0,0.0,24.9389991760254,16,Active
21909103,11,1575990499.893,0.000404899999999486,5.81999999997862e-05,97.1999969482422,0.0,0.0,42.5,16,Active
21910285,11,1575990519.875,0.00021189999999649,3.23999999984892e-05,97.5,0.0,0.0,34.859001159668,16,Active
21913975,11,1575990580.94,0.000176699999997254,2.36999999998488e-05,0.0,0.0,0.0,26.5879993438721,16,Active
21915158,11,1575990600.955,0.000176699999997254,2.36999999998488e-05,97.1999969482422,0.0,0.0,26.3999996185303,16,Active
21916407,11,1575990622.187,0.000151799999997593,3.04999999993782e-05,97.1999969482422,0.0,0.0,51.2540016174316,16,Active
21917647,11,1575990643.268,0.000197000000000003,2.69999999993331e-05,0.0,0.0,0.0,19.8549995422363,16,Active
21918831,11,1575990662.942,0.000155400000004136,2.82000000009219e-05,0.0,0.0,0.0,60.0,16,Active
21254429,11,1575990703.033,0.000330700000006345,6.13999999998782e-05,0.0999984741210938,0.0,0.0,52.4039993286133,16,Active
21255613,11,1575990723.072,0.000173499999995386,2.42999999997551e-05,0.0999984741210938,0.0,0.0,26.3999996185303,16,Active
21258027,11,1575990764.13,0.000503299999998319,7.66999999992635e-05,0.0999984741210938,0.0,0.0,19.1200008392334,16,Active
21260541,11,1575990805.25,0.000307999999996866,3.97999999997012e-05,0.0,0.0,0.0,53.2099990844727,16,Active
21261724,11,1575990825.242,0.000195300000001453,3.68999999995623e-05,97.2999954223633,0.0,0.0,30.0,16,Active
21262914,11,1575990845.308,0.000120099999996626,2.73999999986785e-05,97.1999969482422,0.0,0.0,50.9529991149902,16,Active
21266550,11,1575990906.092,0.000111400000001538,8.89999999920121e-06,0.0,0.0,0.0,52.0929985046387,16,Active
21268650,11,1575990938.134,0.000126461935970212,0.00104421273360522,43.5316725272285,0.0,0.0,48.0,16,Active
21269446,11,1575990950.29,1.40380640303306e-05,0.00103581273360476,43.5316725272285,0.0,0.0,20.2099990844727,16,Active
21270033,11,1575990959.207,5.55699749185123e-05,0.000671205322149149,14.9998955089466,0.0,0.0,48.0,16,Active
21270284,11,1575990963.008,0.000143513972965081,0.000101218692234895,2.51607502621229,0.0,0.0,48.0,16,Active
21271268,11,1575990978.011,0.00010418394788303,0.000752724014384754,17.5159705351589,0.0,0.0,24.2630004882812,16,Active
21272567,11,1575990999.302,0.000448999999996147,0.00197950000000091,97.2999954223633,0.0,0.0,1399.9990234375,16,Active
21273743,11,1575991019.091,0.000363199999995345,0.00196510000000139,97.2999954223633,0.0,0.0,18.2810001373291,16,Active
21275074,11,1575991041.64,0.000253500000006568,3.62999999996561e-05,0.0999984741210938,0.0,0.0,56.4980010986328,16,Active
21276258,11,1575991061.659,0.000131693405378996,8.03313820050278e-05,27.1902112148851,0.0,0.0,48.0,16,Active
21949764,11,1575991164.009,0.000252193405373191,5.81313820049445e-05,27.1902112148851,0.0,0.0,23.2240009307861,16,Active
21951065,11,1575991183.794,0.000111699999997938,3.10999999992845e-05,0.0,0.0,0.0,22.7390003204346,16,Active
21953568,11,1575991225.292,0.000265499999997587,4.42999999989979e-05,0.0999984741210938,0.0,0.0,51.0730018615723,16,Active
21954746,11,1575991244.974,0.000317799999997703,4.00999999996543e-05,0.0999984741210938,0.0,0.0,18.4419994354248,16,Active
21957494,11,1575991290.821,0.000293499999997948,4.49000000006805e-05,0.0999984741210938,0.0,0.0,25.9500007629395,16,Active
21959650,11,1575991327.944,9.88999999975704e-05,1.69999999997117e-05,0.0,0.0,0.0,35.185001373291,16,Active
21960840,11,1575991347.963,0.000118100000001675,9.00000000036982e-06,0.200004577636719,0.0,0.0,21.9540004730225,16,Active
21963081,11,1575991385.134,0.000157100000002686,1.34999999996666e-05,0.100006103515625,0.0,0.0,41.4690017700195,16,Active
21965889,11,1575991429.121,0.000115999999998451,1.07000000006963e-05,0.0999984741210938,0.0,0.0,50.7939987182617,16,Active
21967144,11,1575991450.184,0.000112399999999013,2.64999999988191e-05,0.0,0.0,0.0,32.0999984741211,16,Active
21969535,11,1575991490.188,0.000279100000000199,4.9300000000585e-05,0.0999984741210938,0.0,0.0,38.0999984741211,16,Active
21971995,11,1575991531.338,0.000203599999998971,3.33000000001249e-05,0.0,0.0,0.0,24.2759990692139,16,Active
21973185,11,1575991551.372,0.000289899999998511,5.17999999996022e-05,0.0999984741210938,0.0,0.0,51.375,16,Active
21974378,11,1575991571.398,0.000341099999999983,4.70000000003523e-05,0.300003051757812,0.0,0.0,19.0319995880127,16,Active
21975167,11,1575991584.455,0.000204300000000046,2.50000000008299e-05,0.0999984741210938,0.0,0.0,57.3759994506836,16,Active
21976830,11,1575991612.497,0.000230599999994752,4.49000000006805e-05,0.200004577636719,0.0,0.0,17.9389991760254,16,Active
21978014,11,1575991632.509,0.000506199999996682,8.47999999997739e-05,0.0,0.0,0.0,28.1000003814697,16,Active
21981643,11,1575991693.621,0.000123399999999663,1.88999999988226e-05,0.0,0.0,0.0,22.9580001831055,16,Active
21982931,11,1575991715.235,0.000174799999996367,2.25000000000364e-05,0.0999984741210938,0.0,0.0,34.8930015563965,16,Active
21986650,11,1575991777.352,0.000210099999996771,2.19999999995224e-05,0.0999984741210938,0.0,0.0,36.2809982299805,16,Active
21987784,11,1575991795.842,0.000215100000005464,4.03000000002152e-05,0.0999984741210938,0.0,0.0,72.9000015258789,16,Active
21989065,11,1575991817.458,0.000176200000005622,2.74999999998471e-05,0.0999984741210938,0.0,0.0,22.2560005187988,16,Active
21992767,11,1575991878.529,0.000107399999997426,2.33999999998957e-05,0.0,0.0,0.0,31.8269996643066,16,Active
21995338,11,1575991920.955,9.92000000010762e-05,9.09999999976208e-06,0.0,0.0,0.0,45.7649993896484,16,Active
21996622,11,1575991942.136,0.000102800000000514,2.69999999993331e-05,0.100006103515625,0.0,0.0,23.9790000915527,16,Active
21997736,11,1575991960.51,0.000278200000003892,4.67999999997915e-05,0.200004577636719,0.0,0.0,50.1749992370605,16,Active
22000271,11,1575992002.559,0.000226099999999008,2.88000000008282e-05,0.0,0.0,0.0,22.4449996948242,16,Active
22001463,11,1575992022.57,0.000370499999995388,5.29000000000224e-05,0.0,0.0,0.0,23.6000003814697,16,Active
22005239,11,1575992085.358,0.000155499999998199,2.68000000005486e-05,0.100006103515625,0.0,0.0,19.2150001525879,16,Active
22007597,11,1575992125.005,0.00022390000000172,3.44999999999374e-05,0.0,0.0,0.0,42.0250015258789,16,Active
22008788,11,1575992145.057,0.00019070000000454,3.09999999998922e-05,0.0,0.0,0.0,19.6760005950928,16,Active
22016033,11,1575992267.373,0.000142700000004936,8.35000000005692e-05,0.199996948242188,0.0,0.0,22.5,16,Active
22018440,11,1575992307.853,0.000186500000005196,9.61000000003764e-05,0.0999984741210938,0.0,0.0,18.1319999694824,16,Active
22069075,11,1575993723.363,0.000149600000000305,5.89999999967006e-06,0.0,0.0,0.0,45.5999984741211,16,Active
22134576,11,1575994809.057,2.34000000034484e-05,0.00013910000000017,0.0,0.0,0.0,24.8939990997314,16,Active
22139570,11,1575994891.58,2.34000000034484e-05,0.00013910000000017,0.0,0.0,0.0,34.4000015258789,16,Active
22164165,11,1575995299.148,0.000306654136309703,0.000482515927904714,8.44551123832635,0.785916566848755,297.152496337891,32.0,16,Active
22165170,11,1575995316.011,9.15541363113448e-05,0.000234215927903847,5.74550666068963,0.0,0.0,24.5300006866455,16,Active
22165495,11,1575995319.126,0.000189090793483615,0.000249423845360752,12.8202527190864,1.24011921882629,14.5495166778564,4.0,16,Active
22166328,11,1575995327.012,2.04907934815424e-05,0.00013192384536076,5.42025119320748,0.0,0.0,18.9419994354248,16,Active
22167611,11,1575995339.161,0.000119030703103817,0.000131535860184329,11.2599858109154,1.16688573360443,357.221130371094,4.0,16,Active
22168017,11,1575995343.002,0.0001858278370932,8.52680639695791e-06,1.49156245421385,1.40215575695038,21.2870082855225,4.0,16,Active
22169695,11,1575995363.003,0.000231882841383424,0.000184801254505373,13.7140320709059,1.53749465942383,82.8459014892578,4.0,17,Walking
22170751,11,1575995373.011,4.40380480810632e-05,0.00011189536159506,0.0439266446171018,1.39642190933228,357.222076416016,4.0,17,Walking
22171809,11,1575995383.018,0.000783642680758589,0.00032110484900727,120.595759531127,1.49084258079529,11.069242477417,4.0,17,Walking
22172863,11,1575995393.011,0.000144103842835364,1.92312332547573e-05,0.903187079773843,1.49164748191833,30.6353931427002,4.0,17,Walking
22173920,11,1575995403.018,0.000550253476404805,0.000875373615752295,16.1925724513536,0.0,0.0,26.1159992218018,17,Walking
22173923,11,1575995403.038,0.000412692076018573,0.000721362258063962,15.2169570401935,1.74361550807953,54.5227279663086,4.0,17,Walking
22174975,11,1575995413.005,0.000105050836381793,0.000173765894604827,0.924942546923376,1.78018367290497,83.6828002929688,3.0,17,Walking
22176032,11,1575995423.009,0.000124741239638126,0.000249896363458291,117.79201449327,0.0,0.0,24.2250003814697,17,Walking
22176151,11,1575995424.13,9.92137157069806e-05,4.36298891060005e-06,116.958463083611,1.76974809169769,89.8925018310547,4.0,17,Walking
22177089,11,1575995433.019,4.45554068306819e-06,0.000158624014362729,0.650800583975069,1.58542776107788,80.1950073242188,3.0,17,Walking
22178144,11,1575995443.003,6.25817502708514e-06,0.000137512996728262,24.6076655513942,0.0,0.0,21.1380004882812,17,Walking
22178269,11,1575995444.182,5.64140067425001e-05,1.33363386822793e-05,23.9752614870577,1.5053985118866,60.7164764404297,6.0,17,Walking
22179201,11,1575995453.005,9.60818407236275e-05,0.000205417842316535,0.614396764450348,1.491983294487,76.9023056030273,6.0,17,Walking
22180258,11,1575995463.017,3.72041525338318e-05,9.71815036354684e-05,19.1608601449706,0.0,0.0,20.6550006866455,17,Walking
22180381,11,1575995464.178,5.82664532799981e-06,0.00028675032034009,18.6047866809604,1.40026450157166,59.8958740234375,4.0,17,Walking
22181313,11,1575995473.003,6.99443353298079e-05,0.00017638150140975,0.482176555227852,1.49232590198517,58.5183067321777,4.0,17,Walking
22182370,11,1575995483.012,5.62901934131332e-06,4.01318217502222e-05,19.2226162292481,0.0,0.0,19.5319995880127,17,Walking
22182601,11,1575995485.194,5.12291649386043e-05,0.000262004148831707,18.7669783378173,1.62596559524536,47.0674743652344,4.0,17,Walking
22183433,11,1575995493.019,7.30632344172477e-05,0.000166144922108202,0.401863205430132,1.60382056236267,56.8471641540527,4.0,17,Walking
22184488,11,1575995503.002,4.01875836217869e-05,0.000194656500889678,0.377825995391802,1.50965487957001,118.39436340332,4.0,17,Walking
22185544,11,1575995513.006,6.75255805759889e-06,0.000178723194640185,0.340459383128703,1.45325016975403,64.1016998291016,4.0,17,Walking
22186601,11,1575995523.011,0.000206472575079886,2.5471233531249e-05,11.3468267021089,0.0,0.0,22.9020004272461,17,Walking
22186862,11,1575995525.472,0.000149438390970147,0.000156550815198386,10.9726788385435,1.40207195281982,46.5931434631348,4.0,17,Walking
22187658,11,1575995533.014,8.31560728755676e-05,0.000149801540798578,0.425798162685837,1.34552228450775,59.7820777893066,4.0,17,Walking
22188713,11,1575995543.003,9.74823180897033e-05,5.78476440029618e-05,9.34688372761551,0.0,0.0,19.996000289917,17,Walking
22189111,11,1575995546.762,3.57834627919829e-05,0.000158167143149868,8.95375925017751,1.48443520069122,77.0742874145508,4.0,17,Walking
22189770,11,1575995553.013,1.71006249445327e-05,0.000151920135497363,0.350198931029894,1.2325690984726,106.252059936523,8.0,17,Walking
22191038,11,1575995565.018,4.16957229631976e-05,0.000121115834092578,0.346687512164493,0.546716690063477,95.8180618286133,24.0,17,Walking
22192620,11,1575995580.012,6.44201892967544e-05,9.86031127396814e-05,11.8568712811042,0.0,0.0,77.5999984741211,17,Walking
22193303,11,1575995586.47,4.34999999967545e-05,0.000110299999999341,7.5,0.0,0.0,21.2450008392334,17,Walking
22234536,11,1575996178.059,1.24000000027991e-05,0.000130200000000968,0.300003051757812,0.0,0.0,18.6459999084473,17,Walking
21408813,11,1576086800.758,0.000434132058778403,0.000105430105364235,109.160994748866,0.655320763587952,29.9178028106689,48.0,21,Driving
21409559,11,1576086807.822,0.000151591951407681,0.000391583812294982,4.31455571507837,5.1605863571167,36.2461051940918,8.0,21,Driving
21410634,11,1576086818.002,0.000330175989809334,0.000407953706929476,104.846439033788,0.0,0.0,110.0,21,Driving
21411001,11,1576086821.468,0.00018751702302211,0.000927633444032239,106.548174828796,8.94637203216553,54.3122215270996,6.0,21,Driving
21411692,11,1576086828.018,0.000434345768290711,0.000651746525111463,0.458457440379163,7.03842687606812,56.3905563354492,8.0,21,Driving
21412746,11,1576086838.0,0.00123773720869025,0.00173927996914358,107.006632269175,0.0,0.0,1200.0,21,Driving
21413092,11,1576086841.266,0.000767915419331189,0.00277018557372877,105.365725797448,8.06368637084961,43.7477340698242,6.0,21,Driving
21413804,11,1576086848.011,0.000507239340130639,0.000422046362182016,4.9786071948574,14.5467433929443,316.976684570312,16.0,21,Driving
21414861,11,1576086858.014,0.00108924898769658,0.00147870975299647,3.50026407099101,4.29299640655518,315.620910644531,6.0,21,Driving
21415917,11,1576086868.016,0.000203399641932833,6.17908995170779e-05,2.34573103012528,6.89736080169678,16.3017253875732,6.0,21,Driving
21416972,11,1576086878.008,0.000322567760854042,0.000236879102020637,0.430685763007716,2.40354990959167,33.0556106567383,4.0,21,Driving
21418028,11,1576086888.014,0.000125132818872942,0.000132446859016255,0.674862964447939,0.0,34.754093170166,4.0,21,Driving
21419085,11,1576086898.019,0.000419526869841036,7.0053680895299e-05,105.988936502266,0.0,0.0,400.0,21,Driving
21419548,11,1576086902.402,0.000139564642211099,0.000274838061779192,101.805059231414,7.92461538314819,46.3383979797363,6.0,21,Driving
21420140,11,1576086908.007,0.000504367217246227,0.00120006215177604,2.82033519974864,10.7033243179321,60.4150581359863,6.0,21,Driving
21421197,11,1576086918.014,0.000627297424969697,0.0012502997864452,98.9847240316652,0.0,0.0,104.099998474121,21,Driving
21421801,11,1576086923.729,0.000205516422248309,6.78069224733235e-05,98.2268714717809,9.34247207641602,47.6287422180176,8.0,21,Driving
21422252,11,1576086928.002,0.0002761627287029,0.000367085422995572,0.100252777919962,5.86706113815308,40.8159408569336,6.0,21,Driving
21423309,11,1576086938.011,0.000552453693543953,0.000136678500522791,16.3271242497009,0.0,0.0,56.0999984741211,21,Driving
21424080,11,1576086945.316,2.53617402918849e-05,0.000607505784666174,15.3873995514345,12.3544387817383,277.355102539062,8.0,21,Driving
21424366,11,1576086948.015,0.000795264840675713,0.00130151915402088,0.905647631418731,16.3786239624023,330.528198242188,12.0,21,Driving
21425421,11,1576086958.006,0.00109069689961672,0.000338975061312752,96.4817519200158,0.0,0.0,104.099998474121,21,Driving
21426137,11,1576086964.786,0.000353845402251807,0.00075955060860089,92.6825775852841,18.174898147583,327.50537109375,4.0,21,Driving
21426478,11,1576086968.008,0.0013932824210201,0.00102434473411073,5.31411281647209,19.2120742797852,339.088775634766,4.0,21,Driving
21427535,11,1576086978.014,0.000968872176727587,0.000226504657288018,87.368464768812,0.0,0.0,1100.0,21,Driving
21428121,11,1576086983.557,0.000728791209823498,0.000115138426473038,83.9440443599895,18.0317077636719,3.3158118724823,6.0,21,Driving
21428592,11,1576086988.018,0.00169688066243623,0.000449745064639018,2.02931455691825,20.9253463745117,9.47274875640869,6.0,21,Driving
21429647,11,1576086998.007,0.00209412812773735,8.09336183316134e-06,81.9147298030713,0.0,0.0,1000.0,21,Driving
21430237,11,1576087003.596,0.000430144728362336,0.00044202275338634,82.8891173261339,18.3026924133301,9.76935291290283,4.0,21,Driving
21430704,11,1576087008.017,0.00154433748330263,0.00039527288675778,0.656662527360538,15.1869220733643,10.3550539016724,4.0,21,Driving
21431759,11,1576087018.007,0.00110480724506345,0.000320604359856702,83.5457798534944,0.0,0.0,28.0,21,Driving
21432602,11,1576087025.99,0.000409932381550959,0.000110200550709649,83.2977532474516,19.6249389648438,16.5218124389648,4.0,21,Driving
21432816,11,1576087028.009,0.000714200765635553,0.000840757380048629,0.101091164220321,5.23038816452026,80.8504028320312,4.0,21,Driving
21433873,11,1576087038.01,0.000140566852813606,0.00108934206924083,83.1966620832313,0.0,0.0,19.2070007324219,21,Driving
21434723,11,1576087046.058,0.000140987998470621,6.88747815562607e-05,82.7568999975287,8.80729198455811,94.7151336669922,4.0,21,Driving
21434930,11,1576087048.011,8.09137597386211e-05,0.000853609184282789,1.0613813551501,3.6618800163269,100.736549377441,6.0,21,Driving
21435985,11,1576087058.009,0.000134198241795502,0.000187365597273725,83.8182813526788,0.0,0.0,50.0940017700195,21,Driving
21436835,11,1576087066.055,0.000118661325785752,1.49424090842842e-05,83.882242738697,0.0,93.8908462524414,4.0,21,Driving
21437042,11,1576087068.009,1.40397797494529e-05,0.000138421778498099,1.25057265816628,4.50801610946655,90.9211654663086,4.0,21,Driving
21441178,11,1576087107.203,2.36174326957439e-05,0.000388417381666173,24.3321143739579,8.94775295257568,80.8038482666016,8.0,21,Driving
21441369,11,1576087109.003,0.000139936524035988,0.00122296308385472,0.789493357481135,8.93624305725098,76.0981597900391,4.0,21,Driving
